Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location
*BITSY,DOG,CHIHUAHUA SH/MIX,BLACK,Spayed,SMALL,10/23/2019,K19-034454,LOBBY,A393560,11/07/2019,12/24/2019,47,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,DOGWOOD,TREATABLE/REHAB,TREATABLE/MANAGEABLE,*WINDSOR,SANTA ROSA,95403,"95403(38.4716444, -122.7398255)"
SNOWY,DOG,CHIHUAHUA SH,WHITE,Neutered,SMALL,02/21/2011,K14-007822,DA01,A303099,02/21/2014,04/05/2014,43,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,*HEALDSBURG,*PETALUMA,94954,"94954(38.263265, -122.641035)"
MAX,DOG,BOXER/MIX,BROWN/WHITE,Neutered,MED,12/15/2003,K15-016030,DS91,A323852,09/18/2015,09/29/2015,11,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,
SADIE,DOG,PIT BULL/MIX,BLACK/WHITE,Spayed,MED,01/03/2016,K18-026892,DA11,A366613,01/03/2018,02/21/2018,49,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*SEBASTOPOL,95472,"95472(38.4007555, -122.8277055)"
DOSER,DOG,BORDER COLLIE/MIX,BLACK/WHITE,Neutered,MED,05/03/2017,K18-028230,DS65,A369333,05/12/2018,05/12/2018,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.237, -122.640695)"
RICO,DOG,POMERANIAN/ITAL GREYHOUND,BLACK/WHITE,Neutered,PUPPY,08/22/2015,K15-016528,DA48,A329121,10/23/2015,11/18/2015,26,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,PETSLIFELN,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.288405, -122.464525)"
TUG,DOG,PIT BULL,BR BRINDLE/WHITE,Neutered,LARGE,04/01/2010,K16-021649,DS70,A340676,11/22/2016,11/22/2016,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541355, -122.80026)"
SADIE,DOG,BORDER COLLIE/MIX,BLACK/WHITE,Female,MED,10/01/2000,K15-016224,DS83,A327910,10/01/2015,10/02/2015,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95409,"95409(38.46382, -122.67058)"
*HYDE,DOG,GERM SHEPHERD/MIX,BLACK/BROWN,Neutered,LARGE,12/13/2018,K20-035834,DS70,A397570,05/20/2020,06/24/2020,35,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.751375, -122.43283)"
LUCY,DOG,BOSTON TERRIER,BR BRINDLE/WHITE,Spayed,SMALL,09/17/2003,K14-010810,DS92,A311641,09/16/2014,09/17/2014,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.4716444, -122.7398255)"
COQUETA,DOG,POODLE MIN/MIX,WHITE,Female,SMALL,06/23/2013,K20-036058,DS95,A398105,06/23/2020,06/24/2020,1,STRAY,PHONE,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,COUNTY,94931,"94931(38.3260186, -122.706422)"
COI,DOG,LABRADOR RETR,CHOCOLATE,Male,MED,11/04/2001,K15-016640,DS69,A329412,11/02/2015,11/04/2015,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.44511, -122.708)"
VEER,DOG,AFFENPINSCHER,TAN,Neutered,MED,07/11/2016,K18-030128,DS87,A372421,10/06/2018,10/06/2018,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.4007555, -122.8277055)"
COPPER,DOG,DOBERMAN PINSCH,BLACK/BROWN,Male,LARGE,01/07/2021,K22-041934,DQ112,A408722,07/08/2022,08/02/2022,25,OWNER SURRENDER,FIELD,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,
,DOG,GERM SHEPHERD,BLACK,Neutered,SMALL,12/31/2017,K18-028383,DS82,A372807,05/23/2018,06/15/2018,23,STRAY,FIELD,TRANSFER,B A GERMAN,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.4716444, -122.7398255)"
SOLA,DOG,BORDER COLLIE/MIX,BLACK/WHITE,Female,MED,04/17/2022,K22-043153,TRUCK,A414191,11/17/2022,11/17/2022,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.4127094, -122.7412153)"
DEMONIA,DOG,PIT BULL,WHITE/BROWN,Female,MED,06/08/2015,K18-030774,DS62,A373849,11/30/2018,12/08/2018,8,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_LETTER,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
QUEEN,DOG,CANE CORSO/MIX,BROWN/WHITE,Spayed,LARGE,12/09/2013,K17-025316,DS50,A345987,09/13/2017,09/14/2017,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.46382, -122.67058)"
SHAKEDOWN,DOG,PIT BULL,TAN/WHITE,Male,MED,04/14/2009,K14-008452,DS69,A305345,04/14/2014,04/17/2014,3,CONFISCATE,FLD_CORONR,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95428,"95428(39.799865, -123.26332)"
LEXI,DOG,MALTESE,WHITE,Spayed,TOY,03/21/2013,K22-041265,DS50,A348578,05/02/2022,05/26/2022,24,CONFISCATE,FLD_INVEST,TRANSFER,MUTTVILLE,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772, -122.408735)"
HARPER,DOG,GOLDEN RETR,GOLD,Neutered,LARGE,01/04/2012,K22-040509,TRUCK,A278716,01/14/2022,01/14/2022,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95472,"95472(38.4007555, -122.8277055)"
,DOG,CHIHUAHUA SH,WHITE,Female,SMALL,08/26/2018,K21-039144,DQ108,A406018,07/25/2021,08/05/2021,11,QUARANTINE,FIELD,RTOS,SPHONE,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
,DOG,AUST CATTLE DOG,BLACK/GRAY,Male,SMALL,08/27/2014,K15-012564,DI101,A316199,01/27/2015,02/18/2015,22,STRAY,FIELD,TRANSFER,HERD IT,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.443415, -122.69178)"
INDY,DOG,PARSON RUSS TER,WHITE/TRICOLOR,Spayed,SMALL,10/04/2010,K16-020706,DA46,A310857,09/10/2016,10/13/2016,33,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,*WINDSOR,COUNTY,95448,"95448(38.613965, -122.869825)"
PENNY,DOG,AUST CATTLE DOG/MIX,RED,Spayed,MED,04/16/2006,K17-022559,DA38,A348483,02/16/2017,04/22/2017,65,CONFISCATE,FLD_ARREST,ADOPTION,WALKIN,TREATABLE/MANAGEABLE,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.443415, -122.69178)"
MOONSHINE,DOG,SIBERIAN HUSKY,WHITE,Spayed,LARGE,03/20/2021,K21-040401,DS88,A408501,12/29/2021,01/04/2022,6,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
BO,DOG,LABRADOR RETR,BLACK,Neutered,MED,09/03/2010,K16-019731,DS59,A281567,07/11/2016,07/12/2016,1,STRAY,FIELD,RETURN TO OWNER,FLD_PRVS,HEALTHY,HEALTHY,COUNTY,COUNTY,95404,"95404(38.44511, -122.708)"
MARCELLUS,DOG,CHIHUAHUA SH,BLACK/WHITE,Neutered,TOY,09/17/2011,K16-020788,DS95,A342433,09/17/2016,09/20/2016,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
*NALA,DOG,PIT BULL,BROWN/WHITE,Spayed,MED,01/24/2019,K22-043432,DA01,A414574,12/28/2022,03/21/2023,83,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,TREATABLE/MANAGEABLE,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.4716444, -122.7398255)"
,DOG,CHIHUAHUA SH,WHITE,Neutered,TOY,02/11/2008,K21-037892,TX,A402463,02/11/2021,02/11/2021,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,
WALKER,DOG,CHIHUAHUA SH,GRAY/BROWN,Neutered,TOY,07/28/2012,K14-007721,DA46,A289865,02/14/2014,02/20/2014,6,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.4127094, -122.7412153)"
BUDDY,DOG,AUST CATTLE DOG/MIX,TRICOLOR,Neutered,MED,06/13/2005,K17-023899,DS74,A353928,06/12/2017,06/13/2017,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
,DOG,GERM SHEPHERD,BLACK/BROWN,Female,PUPPY,05/29/2020,K20-036326,DI104,A399254,07/29/2020,08/19/2020,21,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,NBAS,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,*PETALUMA,94952,"94952(38.237, -122.640695)"
COOPER,DOG,DACHSHUND,BLACK/TAN,Neutered,TOY,02/26/2011,K14-008198,DA45,A272720,03/26/2014,03/29/2014,3,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95409,"95409(38.46382, -122.67058)"
BOY,DOG,PIT BULL,TAN/WHITE,Male,LARGE,02/02/2010,K14-010847,DS74,A311694,09/18/2014,09/19/2014,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94561,"94561(37.9938725, -121.7159807)"
*MICAH,DOG,RHOD RIDGEBACK/MIX,BROWN,Neutered,PUPPY,01/19/2019,K19-033033,DA46,A389564,07/19/2019,08/08/2019,20,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.44511, -122.708)"
SADIE,DOG,CHIHUAHUA LH/MIX,BROWN/TAN,Spayed,SMALL,03/24/2014,K15-013140,DA46,A317906,03/13/2015,03/25/2015,12,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.443415, -122.69178)"
*ATTICUS,DOG,WELSH CORGI PEM/MIX,BR BRINDLE,Neutered,MED,11/02/2020,K22-043036,FOSTER,A414011,11/02/2022,12/08/2022,36,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,*HEALDSBURG,95448,"95448(38.613965, -122.869825)"
MIKLO,DOG,MALTESE,WHITE,Neutered,TOY,12/01/2005,K14-008074,DS49,A303975,03/14/2014,03/20/2014,6,STRAY,OVER THE COUNTER,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541355, -122.80026)"
ARTHUR,DOG,GERM SHEPHERD/BOXER,TAN/WHITE,Neutered,LARGE,07/05/2020,K23-045273,DA26,A418805,07/05/2023,07/05/2023,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
*SHIRLEY,DOG,GREAT DANE,BLACK/WHITE,Spayed,X-LRG,03/23/2019,K20-035132,DA42,A395725,01/22/2020,02/05/2020,14,STRAY,OVER THE COUNTER,ADOPTION,FINDER,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541355, -122.80026)"
*SOPHIE,DOG,PIT BULL/MIX,BLACK/WHITE,Female,PUPPY,02/15/2018,K18-029498,DS85,A375405,08/15/2018,09/11/2018,27,STRAY,FIELD,TRANSFER,IDAHO HS,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,83705,"83705(43.59308, -116.21368)"
SOLA,DOG,BORDER COLLIE/MIX,BLACK/WHITE,Female,MED,04/17/2022,K23-045665,DS79,A414191,08/09/2023,08/11/2023,2,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.4127094, -122.7412153)"
MOOSE,DOG,MAREMMA SHEEPDG,WHITE,Neutered,LARGE,12/02/2014,K18-027511,DS59,A355999,03/11/2018,03/14/2018,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95448,"95448(38.613965, -122.869825)"
CLEA,DOG,QUEENSLAND HEEL,BLUE MERLE/TAN,Female,MED,05/28/2015,K16-021859,DS72,A332551,12/12/2016,12/13/2016,1,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
*CHOBANI,DOG,CHIHUAHUA SH,BLACK/TAN,Neutered,SMALL,12/13/2011,K19-034651,DA04,A393908,11/23/2019,12/19/2019,26,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.4127094, -122.7412153)"
*LIZZIE,DOG,GERM SHEPHERD/MIX,TAN/WHITE,Spayed,PUPPY,10/27/2022,K23-045957,DA32,A419331,09/06/2023,09/15/2023,9,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.443415, -122.69178)"
DUDE,DOG,SCHIPPERKE/CHIHUAHUA LH,BLACK,Male,TOY,05/10/2011,K16-018792,DS56,A336750,05/10/2016,05/10/2016,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95452,"95452(38.41486, -122.55125)"
HENNESSEY,DOG,GERM SHEPHERD/MIX,BROWN/BLACK,Spayed,LARGE,02/28/2018,K18-030948,DA02,A382050,12/19/2018,01/02/2019,14,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
ROXY,DOG,PIT BULL/MIX,WHITE/BR BRINDLE,Spayed,MED,07/06/2012,K19-032889,DA40,A389259,07/06/2019,09/13/2019,69,STRAY,FIELD,ADOPTION,SCAS WEB,TREATABLE/REHAB,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95472,"95472(38.4007555, -122.8277055)"
JIMMY,DOG,LHASA APSO/MIX,WHITE/GRAY,Neutered,SMALL,06/19/2014,K15-012826,DA44,A316890,02/19/2015,03/14/2015,23,STRAY,FIELD,ADOPTION,REFERRAL,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.443415, -122.69178)"
,DOG,ROTTWEILER/LABRADOR RETR,BLACK,Female,PUPPY,07/04/2016,K16-019667,TRUCK,A339365,07/08/2016,07/08/2016,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,
WANDA,DOG,PIT BULL,BR BRINDLE/WHITE,Female,MED,07/19/2017,K23-045454,DS79,A419152,07/19/2023,08/01/2023,13,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,95476,"95476(38.288405, -122.464525)"
*GINGER,DOG,PIT BULL,BR BRINDLE,Spayed,MED,02/26/2019,K19-034733,DA45,A394206,12/04/2019,01/03/2020,30,STRAY,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,97213,"97213(45.53652, -122.61347)"
*REGGIE,DOG,POODLE MIN/MIX,WHITE,Neutered,SMALL,09/27/2009,K14-011015,DA07,A312250,09/27/2014,11/05/2014,39,STRAY,OVER THE COUNTER,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.4127094, -122.7412153)"
BUBBA,DOG,LABRADOR RETR/SIBERIAN HUSKY,BLACK/WHITE,Neutered,PUPPY,11/11/2016,K17-022201,DA47,A347058,01/11/2017,01/21/2017,10,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541355, -122.80026)"
*RUDY,DOG,CHIHUAHUA SH/MIX,BLACK/TAN,Neutered,SMALL,04/14/2011,K15-013435,DA47,A319787,04/03/2015,05/05/2015,32,STRAY,VET_HOSP,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.4716444, -122.7398255)"
*BRUCE,DOG,PIT BULL,WHITE/BLACK,Neutered,MED,12/21/2014,K17-026466,DI104,A364976,11/28/2017,02/03/2018,67,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,
*JENNY,DOG,PIT BULL,BROWN,Spayed,MED,10/21/2006,K15-016324,DQ108,A328113,10/08/2015,01/22/2016,106,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,HEALTHY,UNTREATABLE,SANTA ROSA,,,
,DOG,CHIHUAHUA SH,TAN,Male,TOY,08/09/2011,K14-010180,DS54,A309960,08/08/2014,09/03/2014,26,STRAY,OVER THE COUNTER,EUTHANIZE,BEH SEVERE,HEALTHY,TREATABLE/MANAGEABLE,SANTA ROSA,,,
TIGRE,DOG,PIT BULL,BROWN,Male,LARGE,07/21/2012,K17-022689,DS82,A335276,03/03/2017,03/14/2017,11,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,
*PAPRIKA,DOG,CHIHUAHUA SH/MIX,TAN/WHITE,Neutered,SMALL,03/14/2015,K23-043969,DS64,A415927,03/01/2023,04/12/2023,42,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.4127094, -122.7412153)"
RAMBO,DOG,PIT BULL,BROWN/WHITE,Neutered,LARGE,11/04/2014,K16-018586,MAC,A336009,04/23/2016,07/24/2016,92,STRAY,FIELD,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,COUNTY,*PETALUMA,94952,"94952(38.237, -122.640695)"
*FRANKIE,DOG,GERM SHEPHERD/MIX,BROWN/TAN,Neutered,SMALL,03/12/2023,K23-044945,DA27,A418059,06/06/2023,07/06/2023,30,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.4716444, -122.7398255)"
OSO,DOG,GERM SHEPHERD,BLACK/TAN,Male,MED,03/05/2018,K20-035529,DS63,A396602,03/05/2020,03/07/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,95441,"95441(38.70854, -122.90737)"
*PERRY,DOG,PIT BULL,BLACK/WHITE,Neutered,MED,05/01/2014,K19-031543,DA18,A370708,02/27/2019,06/24/2019,117,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,HEALTHY,UNTREATABLE,COUNTY,SANTA ROSA,95403,"95403(38.4716444, -122.7398255)"
BOGEY,DOG,BORDER COLLIE,BLACK/WHITE,Neutered,MED,08/05/2012,K18-030263,DS83,A309775,10/16/2018,11/15/2018,30,CONFISCATE,FLD_ARREST,TRANSFER,MILO FOUND,HEALTHY,HEALTHY,SANTA ROSA,,,
TROOPER,DOG,CHIHUAHUA SH,BLACK/TAN,Male,SMALL,08/10/2007,K17-024767,DS95,A356625,08/09/2017,08/10/2017,1,STRAY,PRIV_SHELT,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,COUNTY,95472,"95472(38.4007555, -122.8277055)"
EMMY LOU,DOG,CHIHUAHUA SH,BLACK/TAN,Spayed,TOY,05/04/2006,K17-023306,DA02,A352167,04/29/2017,07/05/2017,67,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95403,"95403(38.4716444, -122.7398255)"
RYA,DOG,PIT BULL/SIBERIAN HUSKY,TRICOLOR,Female,PUPPY,03/25/2022,K22-041763,DS91,A412184,06/28/2022,06/30/2022,2,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,CWOB,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95407,"95407(38.4127094, -122.7412153)"
BALOO BEAR,DOG,PIT BULL,BLACK/BL BRINDLE,Neutered,MED,08/09/2019,K21-039565,DS74,A401676,09/08/2021,09/22/2021,14,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,95426,"95426(38.8271597, -122.7229599)"
BUDDY,DOG,LABRADOR RETR/MIX,BLACK,Neutered,LARGE,05/23/2009,K14-009677,DA27,A268614,07/06/2014,08/09/2014,34,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_LETTER,HEALTHY,HEALTHY,COUNTY,COUNTY,95446,"95446(38.503755, -122.9935)"
LAYLA,DOG,CHIHUAHUA SH,TAN/WHITE,Spayed,TOY,06/14/2007,K15-013616,RECEIVING,A261435,04/17/2015,08/22/2015,127,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL,TREATABLE/MANAGEABLE,HEALTHY,*WINDSOR,SANTA ROSA,95404,"95404(38.44511, -122.708)"
COWBOY,DOG,BORDER COLLIE,BLACK/WHITE,Neutered,MED,01/01/2000,K16-021209,DS62,A019525,10/18/2016,10/18/2016,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95444,"95444(38.43463, -122.868295)"
RAIDER,DOG,PIT BULL,BR BRINDLE/WHITE,Neutered,LARGE,03/21/2014,K23-045333,DS59,A385059,07/11/2023,07/13/2023,2,CONFISCATE,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
SID,DOG,ROTTWEILER,BLACK/TAN,Male,X-LRG,11/13/2015,K19-034624,DQ112,A393848,11/20/2019,11/22/2019,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95472,"95472(38.4007555, -122.8277055)"
SAM,DOG,CHIHUAHUA SH/MIX,WHITE/TAN,Neutered,SMALL,12/20/2012,K14-012154,DA44,A315164,12/20/2014,01/17/2015,28,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541355, -122.80026)"
*GRETEL,DOG,GERM SHEPHERD/MIX,BLACK/BROWN,Female,LARGE,03/08/2008,K18-027172,DS66,A367945,02/06/2018,03/10/2018,32,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,
*LANCE,DOG,YORKSHIRE TERR,BLACK/TAN,Neutered,SMALL,06/12/2012,K19-032584,DS93,A388653,06/12/2019,06/24/2019,12,STRAY,OVER THE COUNTER,TRANSFER,BERKH,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94710,"94710(37.873415, -122.298305)"
COCONUT,DOG,PARSON RUSS TER/MIX,TAN/WHITE,Spayed,SMALL,05/31/2015,K16-018402,DA47,A334683,04/09/2016,05/14/2016,35,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95338,"95338(37.488265, -119.96895)"
LUCKY,DOG,PIT BULL/MIX,TAN/WHITE,Female,SMALL,08/25/2019,K22-042110,DA19,A412670,07/30/2022,09/16/2022,48,STRAY,PHONE,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,
,DOG,POODLE MIN/MIX,CREAM,Male,SMALL,03/09/2023,K23-047058,DS52,A422959,12/09/2023,01/02/2024,24,STRAY,FLD_STRAY,EUTHANIZE,BEH SEVERE,UNKNOWN,HEALTHY,SANTA ROSA,,,
ARROW,DOG,BELG MALINOIS/MIX,BLACK/TAN,Spayed,MED,01/07/2018,K21-039018,DS79,A405809,07/10/2021,07/17/2021,7,STRAY,OVER THE COUNTER,RTOS,SOVER THE COUNTER,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.44366, -122.7246163)"
AZUL,DOG,AUST CATTLE DOG,BLUE MERLE,Male,MED,11/09/2021,K23-046763,DA31,A421996,11/09/2023,11/11/2023,2,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.4127094, -122.7412153)"
BUSTER,DOG,LABRADOR RETR/MIX,BLACK,Neutered,MED,09/06/2002,K17-026794,DA33,A267883,12/26/2017,12/27/2017,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.79895, -123.01762)"
*WAFFLES,DOG,PIT BULL/MIX,RED/BR BRINDLE,Neutered,LARGE,05/16/2015,K16-018691,DA35,A336526,05/03/2016,07/13/2016,71,STRAY,PRIV_SHELT,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.79895, -123.01762)"
*URSULA,DOG,PIT BULL,BLACK/WHITE,Spayed,MED,03/24/2018,K18-030949,DA08,A382054,12/19/2018,03/02/2019,73,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.44511, -122.708)"
